单位:(mV)
,CH1,CH2
频率,?,?
周期,?,?
4703,160.00,1640.00
4704,160.00,1600.00
4705,160.00,1640.00
4706,160.00,1680.00
4707,160.00,1640.00
4708,160.00,1600.00
4709,160.00,1640.00
4710,160.00,1640.00
4711,160.00,1680.00
4712,160.00,1640.00
4713,160.00,1640.00
4714,160.00,1640.00
4715,240.00,1680.00
4716,160.00,1640.00
4717,160.00,1640.00
4718,160.00,1640.00
4719,80.00,1640.00
4720,160.00,1640.00
4721,160.00,1680.00
4722,160.00,1600.00
4723,160.00,1640.00
4724,160.00,1680.00
4725,160.00,1640.00
4726,160.00,1640.00
4727,160.00,1600.00
4728,160.00,1640.00
4729,160.00,1680.00
4730,160.00,1640.00
4731,80.00,1640.00
4732,160.00,1600.00
4733,160.00,1680.00
4734,160.00,1640.00
4735,160.00,1680.00
4736,160.00,1640.00
4737,160.00,1600.00
4738,160.00,1640.00
4739,160.00,1640.00
4740,160.00,1640.00
4741,160.00,1640.00
4742,80.00,1640.00
4743,160.00,1640.00
4744,160.00,1640.00
4745,160.00,1600.00
4746,160.00,1640.00
4747,160.00,1680.00
4748,160.00,1640.00
4749,160.00,1640.00
4750,160.00,1640.00
4751,160.00,1680.00
4752,160.00,1640.00
4753,80.00,1680.00
4754,160.00,1600.00
4755,160.00,1600.00
4756,160.00,1640.00
4757,160.00,1640.00
4758,160.00,1600.00
4759,160.00,1640.00
4760,160.00,1640.00
4761,160.00,1640.00
4762,160.00,1640.00
4763,160.00,1640.00
4764,160.00,1640.00
4765,160.00,1640.00
4766,160.00,1640.00
4767,160.00,1640.00
4768,160.00,1640.00
4769,160.00,1640.00
4770,160.00,1640.00
4771,160.00,1640.00
4772,160.00,1640.00
4773,160.00,1680.00
4774,160.00,1640.00
4775,160.00,1640.00
4776,80.00,1640.00
4777,160.00,1600.00
4778,160.00,1600.00
4779,160.00,1640.00
4780,160.00,1600.00
4781,160.00,1680.00
4782,160.00,1640.00
4783,160.00,1640.00
4784,160.00,1680.00
4785,160.00,1640.00
4786,160.00,1640.00
4787,160.00,1640.00
4788,160.00,1680.00
4789,160.00,1680.00
4790,160.00,1640.00
4791,160.00,1640.00
4792,160.00,1680.00
4793,160.00,1680.00
4794,160.00,1640.00
4795,160.00,1640.00
4796,160.00,1640.00
4797,160.00,1640.00
4798,160.00,1640.00
4799,160.00,1640.00
4800,160.00,1640.00
4801,160.00,1680.00
4802,160.00,1640.00
4803,160.00,1640.00
4804,160.00,1640.00
4805,80.00,1680.00
4806,160.00,1640.00
4807,160.00,1640.00
4808,160.00,1640.00
4809,160.00,1640.00
4810,160.00,1640.00
4811,160.00,1600.00
4812,160.00,1640.00
4813,160.00,1640.00
4814,160.00,1640.00
4815,160.00,1600.00
4816,160.00,1680.00
4817,160.00,1600.00
4818,160.00,1640.00
4819,160.00,1640.00
4820,160.00,1640.00
4821,160.00,1680.00
4822,160.00,1640.00
4823,160.00,1640.00
4824,160.00,1600.00
4825,160.00,1640.00
4826,160.00,1640.00
4827,160.00,1600.00
4828,160.00,1600.00
4829,160.00,1600.00
4830,160.00,1640.00
4831,160.00,1640.00
4832,160.00,1600.00
4833,80.00,1680.00
4834,160.00,1640.00
4835,160.00,1640.00
4836,160.00,1680.00
4837,160.00,1600.00
4838,160.00,1600.00
4839,160.00,1680.00
4840,160.00,1640.00
4841,160.00,1680.00
4842,160.00,1600.00
4843,160.00,1640.00
4844,160.00,1640.00
4845,160.00,1640.00
4846,160.00,1680.00
4847,160.00,1680.00
4848,160.00,1640.00
4849,160.00,1640.00
4850,160.00,1640.00
4851,160.00,1680.00
4852,160.00,1640.00
4853,160.00,1640.00
4854,160.00,1600.00
4855,160.00,1600.00
4856,160.00,1640.00
4857,160.00,1640.00
4858,160.00,1640.00
4859,160.00,1680.00
4860,160.00,1640.00
4861,160.00,1600.00
4862,160.00,1640.00
4863,160.00,1640.00
4864,160.00,1640.00
4865,160.00,1640.00
4866,160.00,1640.00
4867,80.00,1640.00
4868,80.00,1640.00
4869,160.00,1680.00
4870,160.00,1640.00
4871,80.00,1680.00
4872,160.00,1640.00
4873,160.00,1640.00
4874,160.00,1600.00
4875,160.00,1600.00
4876,160.00,1640.00
4877,160.00,1600.00
4878,160.00,1640.00
4879,160.00,1600.00
4880,160.00,1640.00
4881,160.00,1600.00
4882,160.00,1640.00
4883,160.00,1600.00
4884,160.00,1640.00
4885,160.00,1600.00
4886,160.00,1680.00
4887,160.00,1640.00
4888,160.00,1680.00
4889,160.00,1640.00
4890,160.00,1640.00
4891,160.00,1680.00
4892,160.00,1600.00
4893,160.00,1640.00
4894,80.00,1640.00
4895,160.00,1600.00
4896,160.00,1680.00
4897,160.00,1640.00
4898,160.00,1680.00
4899,160.00,1640.00
4900,160.00,1680.00
4901,160.00,1640.00
4902,160.00,1640.00
4903,160.00,1640.00
4904,160.00,1640.00
4905,160.00,1680.00
4906,160.00,1600.00
4907,160.00,1640.00
4908,160.00,1640.00
4909,160.00,1600.00
4910,160.00,1640.00
4911,160.00,1640.00
4912,160.00,1600.00
4913,160.00,1640.00
4914,160.00,1640.00
4915,160.00,1640.00
4916,160.00,1640.00
4917,160.00,1640.00
4918,160.00,1680.00
4919,160.00,1640.00
4920,160.00,1680.00
4921,160.00,1680.00
4922,160.00,1640.00
4923,160.00,1640.00
4924,160.00,1640.00
4925,160.00,1640.00
4926,160.00,1640.00
4927,160.00,1640.00
4928,160.00,1640.00
4929,160.00,1640.00
4930,160.00,1640.00
4931,160.00,1640.00
4932,160.00,1640.00
4933,240.00,1640.00
4934,160.00,1640.00
4935,160.00,1640.00
4936,160.00,1640.00
4937,160.00,1640.00
4938,160.00,1640.00
4939,160.00,1640.00
4940,160.00,1600.00
4941,160.00,1640.00
4942,160.00,1640.00
4943,160.00,1600.00
4944,160.00,1640.00
4945,160.00,1640.00
4946,160.00,1640.00
4947,240.00,1680.00
4948,160.00,1680.00
4949,240.00,1680.00
4950,160.00,1640.00
4951,160.00,1640.00
4952,160.00,1600.00
4953,160.00,1640.00
4954,160.00,1640.00
4955,160.00,1680.00
4956,160.00,1640.00
4957,80.00,1600.00
4958,160.00,1640.00
4959,160.00,1600.00
4960,80.00,1640.00
4961,160.00,1640.00
4962,160.00,1600.00
4963,160.00,1600.00
4964,160.00,1640.00
4965,160.00,1640.00
4966,160.00,1680.00
4967,160.00,1640.00
4968,160.00,1680.00
4969,160.00,1640.00
4970,160.00,1640.00
4971,160.00,1680.00
4972,160.00,1640.00
4973,160.00,1600.00
4974,160.00,1680.00
4975,160.00,1640.00
4976,160.00,1600.00
4977,160.00,1640.00
4978,160.00,1680.00
4979,160.00,1640.00
4980,160.00,1640.00
4981,160.00,1640.00
4982,160.00,1680.00
4983,160.00,1640.00
4984,160.00,1680.00
4985,160.00,1680.00
4986,160.00,1640.00
4987,160.00,1600.00
4988,160.00,1600.00
4989,160.00,1680.00
4990,160.00,1640.00
4991,160.00,1640.00
4992,160.00,1640.00
4993,160.00,1640.00
4994,160.00,1640.00
4995,160.00,1680.00
4996,160.00,1640.00
4997,160.00,1640.00
4998,160.00,1640.00
4999,160.00,1600.00
5000,160.00,1640.00
